time,seconds_elapsed,z,y,x
1691609050945632500,2.863632568359375,-3.74530291557312,0.37309709191322327,1.3603745698928833
1691609050955678500,2.873678466796875,-3.65262508392334,0.5631642937660217,1.289293646812439
1691609050965724200,2.88372412109375,-3.557539224624634,0.7088255286216736,1.2979686260223389
1691609050975770000,2.89377001953125,-3.432142734527588,0.7966778874397278,1.351098656654358
1691609050985816300,2.90381640625,-3.2919418811798096,0.829612672328949,1.4343098402023315
1691609050995862300,2.9138623046875,-3.2040586471557617,0.8703444004058838,1.529969334602356
1691609051005908200,2.923908203125,-3.109139919281006,0.9103232026100159,1.6056294441223145
1691609051015954200,2.9339541015625,-3.0499558448791504,0.8815042972564697,1.6746151447296143
1691609051026001400,2.94400146484375,-2.9728472232818604,0.7958104014396667,1.719696044921875
1691609051036047400,2.95404736328125,-2.6665830612182617,0.5918253064155579,1.727312684059143
1691609051046093600,2.964093505859375,-2.2750096321105957,0.43003255128860474,1.7214511632919312
1691609051056139300,2.97413916015625,-1.9831228256225586,0.42004942893981934,1.7868996858596802
1691609051066185200,2.984185302734375,-1.7942122220993042,0.4334240257740021,1.9063348770141602
1691609051076231200,2.994231201171875,-1.6825027465820312,0.3132669925689697,2.061408042907715
1691609051086277000,3.004277099609375,-1.6899861097335815,0.13854911923408508,2.2379047870635986
1691609051096323300,3.0143232421875,-1.7629904747009277,0.05663853511214256,2.355647087097168
1691609051106369300,3.024369384765625,-1.7890572547912598,0.06388379633426666,2.341050386428833
1691609051116416500,3.03441650390625,-1.7167085409164429,0.12237480282783508,2.1622650623321533
1691609051126462500,3.04446240234375,-1.5679550170898438,0.1960403025150299,1.8373395204544067
1691609051136508400,3.05450830078125,-1.3603917360305786,0.28572916984558105,1.4168641567230225
1691609051146554000,3.06455419921875,-1.143359899520874,0.35699936747550964,1.0175663232803345
1691609051156600300,3.074600341796875,-0.9043946862220764,0.4022597670555115,0.7026525735855103
1691609051166646300,3.084646240234375,-0.6586876511573792,0.38127952814102173,0.4944811463356018
1691609051176692200,3.094692138671875,-0.4003852903842926,0.27679839730262756,0.40319812297821045
1691609051186738200,3.10473828125,-0.15832561254501343,0.13351446390151978,0.3795175552368164
1691609051196784400,3.114784423828125,0.06238999962806702,0.04626639187335968,0.3376612067222595
1691609051206831400,3.124831298828125,0.2569866478443146,0.045154258608818054,0.23257143795490265
1691609051216877600,3.134877685546875,0.41659441590309143,0.1395004689693451,0.04380631446838379
1691609051226923300,3.14492333984375,0.5112886428833008,0.2855927646160126,-0.21122115850448608
1691609051236969200,3.15496923828125,0.5581855773925781,0.4445856213569641,-0.5247657299041748
1691609051247015200,3.16501513671875,0.5867354869842529,0.5890565514564514,-0.9070459604263306
1691609051257061000,3.17506103515625,0.6371291875839233,0.7182742357254028,-1.3489024639129639
1691609051267107300,3.185107421875,0.7480995059013367,0.7760566473007202,-1.7900654077529907
1691609051277153300,3.1951533203125,0.9029793739318848,0.7694969773292542,-2.181061267852783
1691609051287200500,3.205200439453125,1.1027997732162476,0.7117775678634644,-2.514991044998169
1691609051297246500,3.21524658203125,1.3792446851730347,0.6038108468055725,-2.7584877014160156
1691609051307292400,3.22529248046875,1.7405943870544434,0.5125043392181396,-2.926743745803833
1691609051317338000,3.235338134765625,2.0890543460845947,0.6090338230133057,-3.107638120651245
1691609051327384300,3.24538427734375,2.397857666015625,0.8569772243499756,-3.3292770385742188
1691609051337430300,3.25543017578125,2.662774085998535,1.1346850395202637,-3.592660427093506
1691609051347476200,3.265476318359375,2.843435287475586,1.3042653799057007,-3.847768783569336
1691609051357522200,3.275522216796875,2.9041435718536377,1.3385958671569824,-4.006065368652344
1691609051367569400,3.2855693359375,2.9251549243927,1.2171449661254883,-4.068166255950928
1691609051377615400,3.295615478515625,2.995511054992676,0.9288078546524048,-4.089767932891846
